index,img_path,img_pathE,img_pathQ,predEQ,label,embedE,embedQ
2_331,../new_data/style:korea/331.jpg,../new_data/cut_style:korea/2_331_E_.jpg,../new_data/cut_style:korea/2_331_Q_.jpg,[0.         0.         0.         ... 0.04934406 0.00962268 0.        ],1,[0.         0.         0.         ... 0.01237528 0.         0.        ],[0.0307784  0.00010714 0.04144069 ... 0.04934406 0.00962268 0.        ]
2_332,../new_data/style:korea/332.jpg,../new_data/cut_style:korea/2_332_E_.jpg,../new_data/cut_style:korea/2_332_Q_.jpg,[0.         0.00159614 0.0459076  ... 0.         0.02039894 0.0105455 ],1,[0.         0.00159614 0.0459076  ... 0.         0.01858625 0.01784732],[0.         0.         0.14619571 ... 0.         0.02039894 0.0105455 ]
2_335,../new_data/style:korea/335.jpg,../new_data/cut_style:korea/2_335_E_.jpg,../new_data/cut_style:korea/2_335_Q_.jpg,[0.12637684 0.         0.01530415 ... 0.         0.         0.02959242],1,[0.12637684 0.         0.01530415 ... 0.         0.05640517 0.00986036],[0.22889775 0.         0.11545255 ... 0.         0.         0.02959242]
2_336,../new_data/style:korea/336.jpg,../new_data/cut_style:korea/2_336_E_.jpg,../new_data/cut_style:korea/2_336_Q_.jpg,[0.         0.         0.         ... 0.         0.23484069 0.02659346],1,[0.         0.         0.         ... 0.         0.         0.00252143],[0.         0.         0.07224696 ... 0.         0.23484069 0.02659346]
2_337,../new_data/style:korea/337.jpg,../new_data/cut_style:korea/2_337_E_.jpg,../new_data/cut_style:korea/2_337_Q_.jpg,[0.         0.00133554 0.07261485 ... 0.         0.         0.20871156],1,[0.         0.00133554 0.07261485 ... 0.         0.17408697 0.15284063],[0.00600345 0.394498   0.12942815 ... 0.         0.         0.20871156]
2_338,../new_data/style:korea/338.jpg,../new_data/cut_style:korea/2_338_E_.jpg,../new_data/cut_style:korea/2_338_Q_.jpg,[0.         0.         0.05200545 ... 0.         0.01669092 0.        ],1,[0.         0.         0.05200545 ... 0.14853816 0.         0.00460042],[0.00727237 0.         0.         ... 0.         0.01669092 0.        ]
2_340,../new_data/style:korea/340.jpg,../new_data/cut_style:korea/2_340_E_.jpg,../new_data/cut_style:korea/2_340_Q_.jpg,[0.00638151 0.00142944 0.34676656 ... 0.         0.         0.00804386],1,[0.00638151 0.00142944 0.34676656 ... 0.         0.00916515 0.59278196],"[3.0733094e-01 0.0000000e+00 2.9745614e-04 ... 0.0000000e+00 0.0000000e+00
 8.0438601e-03]"
2_341,../new_data/style:korea/341.jpg,../new_data/cut_style:korea/2_341_E_.jpg,../new_data/cut_style:korea/2_341_Q_.jpg,[0.00832174 0.         0.25749815 ... 0.         0.         0.2279258 ],1,[0.00832174 0.         0.25749815 ... 0.11834286 0.         0.81724787],[0.13755812 0.         0.00609183 ... 0.         0.         0.2279258 ]
2_342,../new_data/style:korea/342.jpg,../new_data/cut_style:korea/2_342_E_.jpg,../new_data/cut_style:korea/2_342_Q_.jpg,[0.         0.387367   0.3722199  ... 0.02317534 0.02754457 0.05859185],1,[0.         0.387367   0.3722199  ... 0.         0.23723596 0.84894824],[0.4053381  0.         0.07177163 ... 0.02317534 0.02754457 0.05859185]
2_343,../new_data/style:korea/343.jpg,../new_data/cut_style:korea/2_343_E_.jpg,../new_data/cut_style:korea/2_343_Q_.jpg,[0.         0.09255235 0.04554246 ... 0.         0.         0.01107623],1,[0.         0.09255235 0.04554246 ... 0.03046844 0.         0.45058388],[0.7191971  0.         0.         ... 0.         0.         0.01107623]
2_344,../new_data/style:korea/344.jpg,../new_data/cut_style:korea/2_344_E_.jpg,../new_data/cut_style:korea/2_344_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.00115736],1,[0.         0.         0.         ... 0.         0.13017036 0.12399391],[0.15181203 0.         0.         ... 0.         0.         0.00115736]
2_345,../new_data/style:korea/345.jpg,../new_data/cut_style:korea/2_345_E_.jpg,../new_data/cut_style:korea/2_345_Q_.jpg,"[0.0000000e+00 3.7062849e-04 4.7101520e-02 ... 0.0000000e+00 0.0000000e+00
 4.1145936e-01]",1,[0.         0.00037063 0.04710152 ... 0.         0.06913397 0.34324503],[0.0275953  0.00070677 0.02121675 ... 0.         0.         0.41145936]
2_347,../new_data/style:korea/347.jpg,../new_data/cut_style:korea/2_347_E_.jpg,../new_data/cut_style:korea/2_347_Q_.jpg,[0.00118075 0.         0.19694838 ... 0.         0.02629884 0.04916385],1,[0.00118075 0.         0.19694838 ... 0.07148644 0.03742526 0.03242862],[0.         0.         0.00585993 ... 0.         0.02629884 0.04916385]
2_348,../new_data/style:korea/348.jpg,../new_data/cut_style:korea/2_348_E_.jpg,../new_data/cut_style:korea/2_348_Q_.jpg,[0.         0.00415284 0.08889052 ... 0.00089594 0.         0.07615494],1,[0.         0.00415284 0.08889052 ... 0.         0.00195122 0.5992318 ],[0.05295356 0.         0.01096623 ... 0.00089594 0.         0.07615494]
2_349,../new_data/style:korea/349.jpg,../new_data/cut_style:korea/2_349_E_.jpg,../new_data/cut_style:korea/2_349_Q_.jpg,[0.02361025 0.         0.         ... 0.         0.         0.01058834],1,[0.02361025 0.         0.         ... 0.00575305 0.00710898 0.22254647],[0.0996911  0.         0.11173073 ... 0.         0.         0.01058834]
2_351,../new_data/style:korea/351.jpg,../new_data/cut_style:korea/2_351_E_.jpg,../new_data/cut_style:korea/2_351_Q_.jpg,[0.00378938 0.         0.20571528 ... 0.08033198 0.         0.00406882],1,[0.00378938 0.         0.20571528 ... 0.         0.         0.06513891],[0.2892888  0.         0.01672728 ... 0.08033198 0.         0.00406882]
2_352,../new_data/style:korea/352.jpg,../new_data/cut_style:korea/2_352_E_.jpg,../new_data/cut_style:korea/2_352_Q_.jpg,[0.         0.03226572 0.16790676 ... 0.         0.05515514 0.06675103],1,[0.         0.03226572 0.16790676 ... 0.01052404 0.         0.4211054 ],[0.         0.         0.13069175 ... 0.         0.05515514 0.06675103]
2_354,../new_data/style:korea/354.jpg,../new_data/cut_style:korea/2_354_E_.jpg,../new_data/cut_style:korea/2_354_Q_.jpg,[0.03146894 0.08510751 0.01380665 ... 0.         0.06625389 0.        ],1,[0.03146894 0.08510751 0.01380665 ... 0.02712303 0.01741095 0.14296024],"[0.0000000e+00 1.1215891e-05 7.5321691e-03 ... 0.0000000e+00 6.6253886e-02
 0.0000000e+00]"
2_355,../new_data/style:korea/355.jpg,../new_data/cut_style:korea/2_355_E_.jpg,../new_data/cut_style:korea/2_355_Q_.jpg,[0.0246459  0.         0.2708907  ... 0.07193556 0.01048179 0.00709046],1,[0.0246459  0.         0.2708907  ... 0.         0.         0.06892429],[0.08829867 0.         0.23902893 ... 0.07193556 0.01048179 0.00709046]
2_356,../new_data/style:korea/356.jpg,../new_data/cut_style:korea/2_356_E_.jpg,../new_data/cut_style:korea/2_356_Q_.jpg,[0.         0.         0.06987644 ... 0.00373767 0.         0.05445482],1,[0.         0.         0.06987644 ... 0.         0.         0.41541553],[0.0045055  0.02111326 0.07378012 ... 0.00373767 0.         0.05445482]
2_357,../new_data/style:korea/357.jpg,../new_data/cut_style:korea/2_357_E_.jpg,../new_data/cut_style:korea/2_357_Q_.jpg,[0.13888389 0.         0.26578924 ... 0.         0.01511607 0.01671227],1,[0.13888389 0.         0.26578924 ... 0.12501013 0.         0.6107727 ],[0.03263765 0.         0.15276496 ... 0.         0.01511607 0.01671227]
2_362,../new_data/style:korea/362.jpg,../new_data/cut_style:korea/2_362_E_.jpg,../new_data/cut_style:korea/2_362_Q_.jpg,[0.         0.00532946 0.33207834 ... 0.         0.         0.00096636],1,[0.         0.00532946 0.33207834 ... 0.         0.05141477 0.38148454],[0.6284169  0.         0.         ... 0.         0.         0.00096636]
2_364,../new_data/style:korea/364.jpg,../new_data/cut_style:korea/2_364_E_.jpg,../new_data/cut_style:korea/2_364_Q_.jpg,[0.         0.2856118  0.         ... 0.         0.00441049 0.00393431],1,[0.         0.2856118  0.         ... 0.         0.06679481 0.28198388],[0.36736792 0.         0.         ... 0.         0.00441049 0.00393431]
2_365,../new_data/style:korea/365.jpg,../new_data/cut_style:korea/2_365_E_.jpg,../new_data/cut_style:korea/2_365_Q_.jpg,[0.23383729 0.01473907 0.01484714 ... 0.         0.         0.        ],1,[0.23383729 0.01473907 0.01484714 ... 0.00379914 0.         0.13478442],[0.15360464 0.         0.72328216 ... 0.         0.         0.        ]
2_366,../new_data/style:korea/366.jpg,../new_data/cut_style:korea/2_366_E_.jpg,../new_data/cut_style:korea/2_366_Q_.jpg,[0.02650437 0.         0.         ... 0.         0.         0.        ],1,[0.02650437 0.         0.         ... 0.         0.01058685 0.00254073],[0.17227317 0.         0.31157237 ... 0.         0.         0.        ]
2_368,../new_data/style:korea/368.jpg,../new_data/cut_style:korea/2_368_E_.jpg,../new_data/cut_style:korea/2_368_Q_.jpg,[0.         0.0093962  0.         ... 0.         0.         0.06922746],1,[0.         0.0093962  0.         ... 0.01959928 0.         0.15265575],[0.00138409 0.04206301 0.         ... 0.         0.         0.06922746]
2_369,../new_data/style:korea/369.jpg,../new_data/cut_style:korea/2_369_E_.jpg,../new_data/cut_style:korea/2_369_Q_.jpg,[0.00445962 0.         0.3591027  ... 0.         0.01997558 0.0132601 ],1,[0.00445962 0.         0.3591027  ... 0.02290631 0.164089   0.12870364],[0.001056   0.         0.05153421 ... 0.         0.01997558 0.0132601 ]
2_370,../new_data/style:korea/370.jpg,../new_data/cut_style:korea/2_370_E_.jpg,../new_data/cut_style:korea/2_370_Q_.jpg,[0.         0.02360621 0.51086575 ... 0.         0.08103479 0.6298401 ],1,[0.         0.02360621 0.51086575 ... 0.         0.         0.9475019 ],[0.04258513 0.35320276 0.1309215  ... 0.         0.08103479 0.6298401 ]
2_371,../new_data/style:korea/371.jpg,../new_data/cut_style:korea/2_371_E_.jpg,../new_data/cut_style:korea/2_371_Q_.jpg,[0.02104472 0.         0.08534101 ... 0.         0.         0.04067212],1,[0.02104472 0.         0.08534101 ... 0.01295556 0.         0.1045413 ],[0.1285036  0.         0.14399393 ... 0.         0.         0.04067212]
2_372,../new_data/style:korea/372.jpg,../new_data/cut_style:korea/2_372_E_.jpg,../new_data/cut_style:korea/2_372_Q_.jpg,[0.         0.         0.04312827 ... 0.0159399  0.         0.02192198],1,[0.         0.         0.04312827 ... 0.         0.19407138 0.22822203],[0.8241046  0.         0.34956992 ... 0.0159399  0.         0.02192198]
2_373,../new_data/style:korea/373.jpg,../new_data/cut_style:korea/2_373_E_.jpg,../new_data/cut_style:korea/2_373_Q_.jpg,[0.         0.00671111 0.         ... 0.         0.         0.00878002],1,[0.         0.00671111 0.         ... 0.         0.         0.19758774],[0.01088251 0.         0.17337438 ... 0.         0.         0.00878002]
2_374,../new_data/style:korea/374.jpg,../new_data/cut_style:korea/2_374_E_.jpg,../new_data/cut_style:korea/2_374_Q_.jpg,[0.16436073 0.02614182 0.4126864  ... 0.         0.         0.00682135],1,[0.16436073 0.02614182 0.4126864  ... 0.         0.02824409 0.1697263 ],[0.         0.         0.         ... 0.         0.         0.00682135]
2_375,../new_data/style:korea/375.jpg,../new_data/cut_style:korea/2_375_E_.jpg,../new_data/cut_style:korea/2_375_Q_.jpg,[0.02357499 0.         0.18289606 ... 0.03318476 0.04866505 0.16754733],1,[0.02357499 0.         0.18289606 ... 0.22720249 0.         1.1760454 ],[0.04084531 0.         0.12989958 ... 0.03318476 0.04866505 0.16754733]
2_376,../new_data/style:korea/376.jpg,../new_data/cut_style:korea/2_376_E_.jpg,../new_data/cut_style:korea/2_376_Q_.jpg,[0.         0.01012151 0.24647959 ... 0.         0.         0.02794345],1,[0.         0.01012151 0.24647959 ... 0.         0.03133251 0.02329104],[0.01226519 0.00645222 0.22370379 ... 0.         0.         0.02794345]
2_377,../new_data/style:korea/377.jpg,../new_data/cut_style:korea/2_377_E_.jpg,../new_data/cut_style:korea/2_377_Q_.jpg,[0.         0.04122475 0.29209024 ... 0.         0.01224611 0.02401281],1,[0.         0.04122475 0.29209024 ... 0.         0.00985151 0.13181117],[0.0015819  0.00662609 0.02970705 ... 0.         0.01224611 0.02401281]
2_378,../new_data/style:korea/378.jpg,../new_data/cut_style:korea/2_378_E_.jpg,../new_data/cut_style:korea/2_378_Q_.jpg,[0.         0.         0.23051779 ... 0.         0.         0.05815032],1,[0.         0.         0.23051779 ... 0.         0.03969607 0.43587014],[0.         0.         0.17997442 ... 0.         0.         0.05815032]
2_380,../new_data/style:korea/380.jpg,../new_data/cut_style:korea/2_380_E_.jpg,../new_data/cut_style:korea/2_380_Q_.jpg,[0.         0.         0.06152014 ... 0.00100405 0.17295544 0.10437568],1,[0.         0.         0.06152014 ... 0.         0.         0.04824613],[0.61594564 0.         0.33866304 ... 0.00100405 0.17295544 0.10437568]
2_383,../new_data/style:korea/383.jpg,../new_data/cut_style:korea/2_383_E_.jpg,../new_data/cut_style:korea/2_383_Q_.jpg,[0.         0.         1.5455378  ... 0.19901855 0.00157663 0.03320737],1,"[0.0000000e+00 0.0000000e+00 1.5455378e+00 ... 1.5089733e-03 0.0000000e+00
 3.7599478e-03]",[0.14938101 0.00176935 0.00364235 ... 0.19901855 0.00157663 0.03320737]
2_384,../new_data/style:korea/384.jpg,../new_data/cut_style:korea/2_384_E_.jpg,../new_data/cut_style:korea/2_384_Q_.jpg,[0.         0.         0.00231267 ... 0.         0.04827023 0.12816714],1,[0.         0.         0.00231267 ... 0.         0.         0.1461098 ],[0.4747607  0.00068755 0.10008307 ... 0.         0.04827023 0.12816714]
2_388,../new_data/style:korea/388.jpg,../new_data/cut_style:korea/2_388_E_.jpg,../new_data/cut_style:korea/2_388_Q_.jpg,[0.00416289 0.11193726 0.02186944 ... 0.00295916 0.05815634 0.        ],1,[0.00416289 0.11193726 0.02186944 ... 0.0289705  0.06463591 0.11206359],[0.7943265  0.         0.         ... 0.00295916 0.05815634 0.        ]
2_389,../new_data/style:korea/389.jpg,../new_data/cut_style:korea/2_389_E_.jpg,../new_data/cut_style:korea/2_389_Q_.jpg,[0.         0.06268332 0.01528195 ... 0.         0.03250676 0.04553162],1,[0.         0.06268332 0.01528195 ... 0.08820608 0.         0.18472134],[0.00277513 0.         0.00511848 ... 0.         0.03250676 0.04553162]
2_390,../new_data/style:korea/390.jpg,../new_data/cut_style:korea/2_390_E_.jpg,../new_data/cut_style:korea/2_390_Q_.jpg,[0.         0.08670443 0.01077052 ... 0.         0.         0.05646141],1,[0.         0.08670443 0.01077052 ... 0.         0.         0.6357167 ],[0.00319613 0.         0.         ... 0.         0.         0.05646141]
2_394,../new_data/style:korea/394.jpg,../new_data/cut_style:korea/2_394_E_.jpg,../new_data/cut_style:korea/2_394_Q_.jpg,[0.05018954 0.13302517 0.2335928  ... 0.         0.00537076 0.        ],1,[0.05018954 0.13302517 0.2335928  ... 0.07133641 0.00845747 0.5730995 ],[0.         0.         0.24757892 ... 0.         0.00537076 0.        ]
2_395,../new_data/style:korea/395.jpg,../new_data/cut_style:korea/2_395_E_.jpg,../new_data/cut_style:korea/2_395_Q_.jpg,[0.         0.01007301 0.02980877 ... 0.         0.         0.00149386],1,[0.         0.01007301 0.02980877 ... 0.         0.         0.1239578 ],[0.         0.         0.02753147 ... 0.         0.         0.00149386]
2_396,../new_data/style:korea/396.jpg,../new_data/cut_style:korea/2_396_E_.jpg,../new_data/cut_style:korea/2_396_Q_.jpg,[0.         0.         0.08479918 ... 0.         0.         0.1920929 ],1,[0.         0.         0.08479918 ... 0.00418785 0.00202175 0.3353549 ],[0.06972162 0.04242972 0.04118928 ... 0.         0.         0.1920929 ]
2_397,../new_data/style:korea/397.jpg,../new_data/cut_style:korea/2_397_E_.jpg,../new_data/cut_style:korea/2_397_Q_.jpg,[0.         0.00100394 0.03036251 ... 0.03698531 0.03531341 0.01361966],1,[0.         0.00100394 0.03036251 ... 0.         0.00745849 0.16357926],[0.1696875  0.         0.10331733 ... 0.03698531 0.03531341 0.01361966]
2_402,../new_data/style:korea/402.jpg,../new_data/cut_style:korea/2_402_E_.jpg,../new_data/cut_style:korea/2_402_Q_.jpg,[0.         0.         0.03446042 ... 0.         0.         0.01163593],1,[0.         0.         0.03446042 ... 0.02447479 0.         0.15915069],[0.13565122 0.         0.1733587  ... 0.         0.         0.01163593]
2_403,../new_data/style:korea/403.jpg,../new_data/cut_style:korea/2_403_E_.jpg,../new_data/cut_style:korea/2_403_Q_.jpg,[0.         0.00076313 0.         ... 0.         0.         0.01653173],1,[0.         0.00076313 0.         ... 0.         0.03843067 0.19689557],[0.22433889 0.         0.20961693 ... 0.         0.         0.01653173]
2_404,../new_data/style:korea/404.jpg,../new_data/cut_style:korea/2_404_E_.jpg,../new_data/cut_style:korea/2_404_Q_.jpg,[0.266159   0.         0.2886973  ... 0.         0.03166246 0.16549468],1,"[2.6615900e-01 0.0000000e+00 2.8869730e-01 ... 1.3143335e-04 0.0000000e+00
 2.2687092e-02]",[0.         0.         0.0657102  ... 0.         0.03166246 0.16549468]
2_405,../new_data/style:korea/405.jpg,../new_data/cut_style:korea/2_405_E_.jpg,../new_data/cut_style:korea/2_405_Q_.jpg,[0.00507103 0.00208677 0.03976585 ... 0.         0.         0.        ],1,[0.00507103 0.00208677 0.03976585 ... 0.         0.01824153 0.01415556],[0.63206315 0.         0.         ... 0.         0.         0.        ]
2_406,../new_data/style:korea/406.jpg,../new_data/cut_style:korea/2_406_E_.jpg,../new_data/cut_style:korea/2_406_Q_.jpg,[0.04613402 0.00035226 0.09756402 ... 0.0462612  0.         0.02605001],1,[0.04613402 0.00035226 0.09756402 ... 0.0070112  0.         0.00181038],[0.17559329 0.         0.12662353 ... 0.0462612  0.         0.02605001]
2_407,../new_data/style:korea/407.jpg,../new_data/cut_style:korea/2_407_E_.jpg,../new_data/cut_style:korea/2_407_Q_.jpg,[0.         0.         0.16249067 ... 0.         0.         0.03076391],1,[0.         0.         0.16249067 ... 0.02006022 0.02602555 0.09671489],[0.0097308  0.         0.08028071 ... 0.         0.         0.03076391]
2_408,../new_data/style:korea/408.jpg,../new_data/cut_style:korea/2_408_E_.jpg,../new_data/cut_style:korea/2_408_Q_.jpg,[0.         0.05354624 0.04076447 ... 0.03315622 0.         0.00201549],1,[0.         0.05354624 0.04076447 ... 0.         0.         0.0843253 ],[0.18457296 0.         0.         ... 0.03315622 0.         0.00201549]
2_410,../new_data/style:korea/410.jpg,../new_data/cut_style:korea/2_410_E_.jpg,../new_data/cut_style:korea/2_410_Q_.jpg,[0.2169418  0.01417933 0.03150032 ... 0.00171344 0.00555911 0.1520201 ],1,[0.2169418  0.01417933 0.03150032 ... 0.00057193 0.00726057 0.05736341],[0.06690703 0.00913499 0.0517283  ... 0.00171344 0.00555911 0.1520201 ]
2_411,../new_data/style:korea/411.jpg,../new_data/cut_style:korea/2_411_E_.jpg,../new_data/cut_style:korea/2_411_Q_.jpg,[0.00010274 0.0073274  0.00872428 ... 0.         0.02278249 0.        ],1,"[1.0273755e-04 7.3273964e-03 8.7242806e-03 ... 1.6359013e-01 6.6959761e-02
 6.6071950e-02]",[0.24216914 0.         0.18394558 ... 0.         0.02278249 0.        ]
2_414,../new_data/style:korea/414.jpg,../new_data/cut_style:korea/2_414_E_.jpg,../new_data/cut_style:korea/2_414_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.01168844],1,[0.        0.        0.        ... 0.        0.        0.3717967],[0.         0.         0.07100634 ... 0.         0.         0.01168844]
2_415,../new_data/style:korea/415.jpg,../new_data/cut_style:korea/2_415_E_.jpg,../new_data/cut_style:korea/2_415_Q_.jpg,[0.         0.11572698 0.03215065 ... 0.         0.00662218 0.02490267],1,[0.         0.11572698 0.03215065 ... 0.         0.         0.27851105],[0.01234487 0.         0.14966843 ... 0.         0.00662218 0.02490267]
2_416,../new_data/style:korea/416.jpg,../new_data/cut_style:korea/2_416_E_.jpg,../new_data/cut_style:korea/2_416_Q_.jpg,[0.         0.0023389  0.22140631 ... 0.05120272 0.00957759 0.02433605],1,[0.         0.0023389  0.22140631 ... 0.         0.03886662 0.04380062],[0.         0.         0.06847939 ... 0.05120272 0.00957759 0.02433605]
2_417,../new_data/style:korea/417.jpg,../new_data/cut_style:korea/2_417_E_.jpg,../new_data/cut_style:korea/2_417_Q_.jpg,[0.         0.0074835  0.         ... 0.0724073  0.         0.08871565],1,[0.         0.0074835  0.         ... 0.         0.04912674 0.02154109],[0.18367176 0.         0.64978063 ... 0.0724073  0.         0.08871565]
2_418,../new_data/style:korea/418.jpg,../new_data/cut_style:korea/2_418_E_.jpg,../new_data/cut_style:korea/2_418_Q_.jpg,[0.00571012 0.         0.08694208 ... 0.01386093 0.         0.04019876],1,[0.00571012 0.         0.08694208 ... 0.04097514 0.02174143 0.33853546],[0.18173435 0.0190415  0.06181316 ... 0.01386093 0.         0.04019876]
2_419,../new_data/style:korea/419.jpg,../new_data/cut_style:korea/2_419_E_.jpg,../new_data/cut_style:korea/2_419_Q_.jpg,[0.         0.00042285 0.01108655 ... 0.05645399 0.00243163 0.14342636],1,[0.         0.00042285 0.01108655 ... 0.04887168 0.03349027 0.0334016 ],[0.05966546 0.         0.17219369 ... 0.05645399 0.00243163 0.14342636]
2_421,../new_data/style:korea/421.jpg,../new_data/cut_style:korea/2_421_E_.jpg,../new_data/cut_style:korea/2_421_Q_.jpg,[0.         0.         0.00195843 ... 0.00073141 0.05724312 0.00215175],1,[0.         0.         0.00195843 ... 0.00247471 0.00156602 0.02187646],[0.00089331 0.         0.09991717 ... 0.00073141 0.05724312 0.00215175]
2_422,../new_data/style:korea/422.jpg,../new_data/cut_style:korea/2_422_E_.jpg,../new_data/cut_style:korea/2_422_Q_.jpg,[0.         0.         0.11821467 ... 0.01277699 0.0204921  0.04929515],1,[0.         0.         0.11821467 ... 0.         0.2994436  0.13653712],[0.00326747 0.         0.0499705  ... 0.01277699 0.0204921  0.04929515]
2_423,../new_data/style:korea/423.jpg,../new_data/cut_style:korea/2_423_E_.jpg,../new_data/cut_style:korea/2_423_Q_.jpg,[0.0382926  0.         0.12208174 ... 0.         0.         0.03232614],1,[0.0382926  0.         0.12208174 ... 0.08329319 0.03469254 0.        ],[0.02640075 0.00308805 0.13647602 ... 0.         0.         0.03232614]
2_424,../new_data/style:korea/424.jpg,../new_data/cut_style:korea/2_424_E_.jpg,../new_data/cut_style:korea/2_424_Q_.jpg,[0.         0.         0.1154632  ... 0.02591265 0.         0.08708255],1,[0.         0.         0.1154632  ... 0.         0.03514825 0.01257313],[0.05874463 0.         0.7489381  ... 0.02591265 0.         0.08708255]
2_425,../new_data/style:korea/425.jpg,../new_data/cut_style:korea/2_425_E_.jpg,../new_data/cut_style:korea/2_425_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.00142128],1,[0.         0.         0.         ... 0.         0.01692457 0.24873908],[0.20582008 0.         0.45729512 ... 0.         0.         0.00142128]
2_426,../new_data/style:korea/426.jpg,../new_data/cut_style:korea/2_426_E_.jpg,../new_data/cut_style:korea/2_426_Q_.jpg,[0.         0.         0.15074839 ... 0.         0.00863346 0.09441014],1,[0.         0.         0.15074839 ... 0.         0.         0.00153287],[0.04508657 0.         0.1778426  ... 0.         0.00863346 0.09441014]
2_429,../new_data/style:korea/429.jpg,../new_data/cut_style:korea/2_429_E_.jpg,../new_data/cut_style:korea/2_429_Q_.jpg,[0.         0.00290245 0.04198618 ... 0.         0.         0.00082819],1,[0.         0.00290245 0.04198618 ... 0.         0.         0.24319799],[0.         0.         0.00733579 ... 0.         0.         0.00082819]
2_432,../new_data/style:korea/432.jpg,../new_data/cut_style:korea/2_432_E_.jpg,../new_data/cut_style:korea/2_432_Q_.jpg,[0.         0.13714083 0.16453716 ... 0.         0.01599006 0.26717022],1,[0.         0.13714083 0.16453716 ... 0.07213718 0.01038685 0.23286605],[0.00141672 0.01219874 0.02161462 ... 0.         0.01599006 0.26717022]
2_433,../new_data/style:korea/433.jpg,../new_data/cut_style:korea/2_433_E_.jpg,../new_data/cut_style:korea/2_433_Q_.jpg,[0.45787653 0.04101639 0.07421281 ... 0.14019167 0.06868311 0.0020164 ],1,[0.45787653 0.04101639 0.07421281 ... 0.         0.         0.12674534],[0.7542158  0.         0.10112884 ... 0.14019167 0.06868311 0.0020164 ]
2_434,../new_data/style:korea/434.jpg,../new_data/cut_style:korea/2_434_E_.jpg,../new_data/cut_style:korea/2_434_Q_.jpg,[0.06663202 0.05403133 0.04270096 ... 0.22741304 0.21502727 0.17561176],1,[0.06663202 0.05403133 0.04270096 ... 0.21283984 0.08448275 0.4846673 ],[0.03285246 0.00645658 0.0558151  ... 0.22741304 0.21502727 0.17561176]
2_435,../new_data/style:korea/435.jpg,../new_data/cut_style:korea/2_435_E_.jpg,../new_data/cut_style:korea/2_435_Q_.jpg,[0.01816971 0.         0.18695267 ... 0.         0.00866248 0.04495426],1,[0.01816971 0.         0.18695267 ... 0.         0.14350484 0.31698897],[0.20986414 0.         0.16542146 ... 0.         0.00866248 0.04495426]
2_436,../new_data/style:korea/436.jpg,../new_data/cut_style:korea/2_436_E_.jpg,../new_data/cut_style:korea/2_436_Q_.jpg,[0.02535588 0.         0.6115949  ... 0.3621745  0.00077867 0.01877932],1,[0.02535588 0.         0.6115949  ... 0.         0.01341944 0.00754471],[0.02804592 0.         0.74723345 ... 0.3621745  0.00077867 0.01877932]
2_437,../new_data/style:korea/437.jpg,../new_data/cut_style:korea/2_437_E_.jpg,../new_data/cut_style:korea/2_437_Q_.jpg,[0.23276272 0.         0.17777197 ... 0.         0.05032373 0.        ],1,[0.23276272 0.         0.17777197 ... 0.         0.02152323 0.00143449],[0.         0.         0.06188967 ... 0.         0.05032373 0.        ]
2_438,../new_data/style:korea/438.jpg,../new_data/cut_style:korea/2_438_E_.jpg,../new_data/cut_style:korea/2_438_Q_.jpg,[0.0677934  0.         0.         ... 0.02620582 0.         0.        ],1,[0.0677934  0.         0.         ... 0.04002824 0.         0.03235019],[0.22664034 0.         0.11187025 ... 0.02620582 0.         0.        ]
2_439,../new_data/style:korea/439.jpg,../new_data/cut_style:korea/2_439_E_.jpg,../new_data/cut_style:korea/2_439_Q_.jpg,[0.02846456 0.         0.13550715 ... 0.         0.0513952  0.03217409],1,[0.02846456 0.         0.13550715 ... 0.02682498 0.45630503 0.47613952],[0.08537974 0.00225737 0.         ... 0.         0.0513952  0.03217409]
2_441,../new_data/style:korea/441.jpg,../new_data/cut_style:korea/2_441_E_.jpg,../new_data/cut_style:korea/2_441_Q_.jpg,[0.         0.         0.         ... 0.         0.0690688  0.01477081],1,[0.         0.         0.         ... 0.         0.23685041 0.25993696],[0.         0.         0.07546936 ... 0.         0.0690688  0.01477081]
2_442,../new_data/style:korea/442.jpg,../new_data/cut_style:korea/2_442_E_.jpg,../new_data/cut_style:korea/2_442_Q_.jpg,[0.0497523  0.         0.07607824 ... 0.01124568 0.         0.0155216 ],1,[0.0497523  0.         0.07607824 ... 0.         0.03617702 0.01103647],[0.07516922 0.         0.07065152 ... 0.01124568 0.         0.0155216 ]
2_443,../new_data/style:korea/443.jpg,../new_data/cut_style:korea/2_443_E_.jpg,../new_data/cut_style:korea/2_443_Q_.jpg,[0.         0.         0.12327643 ... 0.         0.6968756  0.02427936],1,[0.         0.         0.12327643 ... 0.05360491 0.2408965  0.1573946 ],[0.01766582 0.         0.         ... 0.         0.6968756  0.02427936]
2_444,../new_data/style:korea/444.jpg,../new_data/cut_style:korea/2_444_E_.jpg,../new_data/cut_style:korea/2_444_Q_.jpg,[0.04778858 0.00255477 0.00828033 ... 0.         0.11029098 0.07401129],1,[0.04778858 0.00255477 0.00828033 ... 0.         0.         0.        ],[0.0004489  0.         0.         ... 0.         0.11029098 0.07401129]
