idxE,idxQ,img_pathE,img_pathQ
2_608_E,1_945_Q,...TYPE2E_PATH/2_608_E,...TYPE1Q_PATH/1_945_Q
2_700_E,0_851_Q,...TYPE2E_PATH/2_700_E,...TYPE0Q_PATH/0_851_Q
2_346_E,1_428_Q,...TYPE2E_PATH/2_346_E,...TYPE1Q_PATH/1_428_Q
2_229_E,0_373_Q,...TYPE2E_PATH/2_229_E,...TYPE0Q_PATH/0_373_Q
2_95_E,1_518_Q,...TYPE2E_PATH/2_95_E,...TYPE1Q_PATH/1_518_Q
2_138_E,0_795_Q,...TYPE2E_PATH/2_138_E,...TYPE0Q_PATH/0_795_Q
2_560_E,1_547_Q,...TYPE2E_PATH/2_560_E,...TYPE1Q_PATH/1_547_Q
2_786_E,0_34_Q,...TYPE2E_PATH/2_786_E,...TYPE0Q_PATH/0_34_Q
2_884_E,1_410_Q,...TYPE2E_PATH/2_884_E,...TYPE1Q_PATH/1_410_Q
2_425_E,0_451_Q,...TYPE2E_PATH/2_425_E,...TYPE0Q_PATH/0_451_Q
2_164_E,1_596_Q,...TYPE2E_PATH/2_164_E,...TYPE1Q_PATH/1_596_Q
2_412_E,0_316_Q,...TYPE2E_PATH/2_412_E,...TYPE0Q_PATH/0_316_Q
2_653_E,1_870_Q,...TYPE2E_PATH/2_653_E,...TYPE1Q_PATH/1_870_Q
2_479_E,0_937_Q,...TYPE2E_PATH/2_479_E,...TYPE0Q_PATH/0_937_Q
2_174_E,1_734_Q,...TYPE2E_PATH/2_174_E,...TYPE1Q_PATH/1_734_Q
2_640_E,0_99_Q,...TYPE2E_PATH/2_640_E,...TYPE0Q_PATH/0_99_Q
2_350_E,1_746_Q,...TYPE2E_PATH/2_350_E,...TYPE1Q_PATH/1_746_Q
2_619_E,0_140_Q,...TYPE2E_PATH/2_619_E,...TYPE0Q_PATH/0_140_Q
2_646_E,1_827_Q,...TYPE2E_PATH/2_646_E,...TYPE1Q_PATH/1_827_Q
2_2_E,0_669_Q,...TYPE2E_PATH/2_2_E,...TYPE0Q_PATH/0_669_Q
2_107_E,1_865_Q,...TYPE2E_PATH/2_107_E,...TYPE1Q_PATH/1_865_Q
2_341_E,0_635_Q,...TYPE2E_PATH/2_341_E,...TYPE0Q_PATH/0_635_Q
2_984_E,1_433_Q,...TYPE2E_PATH/2_984_E,...TYPE1Q_PATH/1_433_Q
2_39_E,0_194_Q,...TYPE2E_PATH/2_39_E,...TYPE0Q_PATH/0_194_Q
2_805_E,1_805_Q,...TYPE2E_PATH/2_805_E,...TYPE1Q_PATH/1_805_Q
2_481_E,0_224_Q,...TYPE2E_PATH/2_481_E,...TYPE0Q_PATH/0_224_Q
2_749_E,1_891_Q,...TYPE2E_PATH/2_749_E,...TYPE1Q_PATH/1_891_Q
2_64_E,0_360_Q,...TYPE2E_PATH/2_64_E,...TYPE0Q_PATH/0_360_Q
2_701_E,1_247_Q,...TYPE2E_PATH/2_701_E,...TYPE1Q_PATH/1_247_Q
2_354_E,0_621_Q,...TYPE2E_PATH/2_354_E,...TYPE0Q_PATH/0_621_Q
2_34_E,1_310_Q,...TYPE2E_PATH/2_34_E,...TYPE1Q_PATH/1_310_Q
2_223_E,0_235_Q,...TYPE2E_PATH/2_223_E,...TYPE0Q_PATH/0_235_Q
2_75_E,1_718_Q,...TYPE2E_PATH/2_75_E,...TYPE1Q_PATH/1_718_Q
2_303_E,0_293_Q,...TYPE2E_PATH/2_303_E,...TYPE0Q_PATH/0_293_Q
2_950_E,1_856_Q,...TYPE2E_PATH/2_950_E,...TYPE1Q_PATH/1_856_Q
2_283_E,0_508_Q,...TYPE2E_PATH/2_283_E,...TYPE0Q_PATH/0_508_Q
2_166_E,1_418_Q,...TYPE2E_PATH/2_166_E,...TYPE1Q_PATH/1_418_Q
2_686_E,0_620_Q,...TYPE2E_PATH/2_686_E,...TYPE0Q_PATH/0_620_Q
2_230_E,1_70_Q,...TYPE2E_PATH/2_230_E,...TYPE1Q_PATH/1_70_Q
2_318_E,0_50_Q,...TYPE2E_PATH/2_318_E,...TYPE0Q_PATH/0_50_Q
2_591_E,1_671_Q,...TYPE2E_PATH/2_591_E,...TYPE1Q_PATH/1_671_Q
2_374_E,0_724_Q,...TYPE2E_PATH/2_374_E,...TYPE0Q_PATH/0_724_Q
2_838_E,1_448_Q,...TYPE2E_PATH/2_838_E,...TYPE1Q_PATH/1_448_Q
2_642_E,0_8_Q,...TYPE2E_PATH/2_642_E,...TYPE0Q_PATH/0_8_Q
2_722_E,1_214_Q,...TYPE2E_PATH/2_722_E,...TYPE1Q_PATH/1_214_Q
2_601_E,0_281_Q,...TYPE2E_PATH/2_601_E,...TYPE0Q_PATH/0_281_Q
2_384_E,1_472_Q,...TYPE2E_PATH/2_384_E,...TYPE1Q_PATH/1_472_Q
2_914_E,0_405_Q,...TYPE2E_PATH/2_914_E,...TYPE0Q_PATH/0_405_Q
2_559_E,1_27_Q,...TYPE2E_PATH/2_559_E,...TYPE1Q_PATH/1_27_Q
2_252_E,0_22_Q,...TYPE2E_PATH/2_252_E,...TYPE0Q_PATH/0_22_Q
2_359_E,1_979_Q,...TYPE2E_PATH/2_359_E,...TYPE1Q_PATH/1_979_Q
2_520_E,0_657_Q,...TYPE2E_PATH/2_520_E,...TYPE0Q_PATH/0_657_Q
2_703_E,1_184_Q,...TYPE2E_PATH/2_703_E,...TYPE1Q_PATH/1_184_Q
2_279_E,0_302_Q,...TYPE2E_PATH/2_279_E,...TYPE0Q_PATH/0_302_Q
2_760_E,1_558_Q,...TYPE2E_PATH/2_760_E,...TYPE1Q_PATH/1_558_Q
2_289_E,0_588_Q,...TYPE2E_PATH/2_289_E,...TYPE0Q_PATH/0_588_Q
2_423_E,1_606_Q,...TYPE2E_PATH/2_423_E,...TYPE1Q_PATH/1_606_Q
2_982_E,0_707_Q,...TYPE2E_PATH/2_982_E,...TYPE0Q_PATH/0_707_Q
2_170_E,1_204_Q,...TYPE2E_PATH/2_170_E,...TYPE1Q_PATH/1_204_Q
2_584_E,0_777_Q,...TYPE2E_PATH/2_584_E,...TYPE0Q_PATH/0_777_Q
2_885_E,1_821_Q,...TYPE2E_PATH/2_885_E,...TYPE1Q_PATH/1_821_Q
2_337_E,0_768_Q,...TYPE2E_PATH/2_337_E,...TYPE0Q_PATH/0_768_Q
2_448_E,1_116_Q,...TYPE2E_PATH/2_448_E,...TYPE1Q_PATH/1_116_Q
2_627_E,0_242_Q,...TYPE2E_PATH/2_627_E,...TYPE0Q_PATH/0_242_Q
2_395_E,1_373_Q,...TYPE2E_PATH/2_395_E,...TYPE1Q_PATH/1_373_Q
2_647_E,0_109_Q,...TYPE2E_PATH/2_647_E,...TYPE0Q_PATH/0_109_Q
2_49_E,1_402_Q,...TYPE2E_PATH/2_49_E,...TYPE1Q_PATH/1_402_Q
2_771_E,0_819_Q,...TYPE2E_PATH/2_771_E,...TYPE0Q_PATH/0_819_Q
2_698_E,1_838_Q,...TYPE2E_PATH/2_698_E,...TYPE1Q_PATH/1_838_Q
2_386_E,0_393_Q,...TYPE2E_PATH/2_386_E,...TYPE0Q_PATH/0_393_Q
2_110_E,1_385_Q,...TYPE2E_PATH/2_110_E,...TYPE1Q_PATH/1_385_Q
2_5_E,0_203_Q,...TYPE2E_PATH/2_5_E,...TYPE0Q_PATH/0_203_Q
2_262_E,1_333_Q,...TYPE2E_PATH/2_262_E,...TYPE1Q_PATH/1_333_Q
2_624_E,0_309_Q,...TYPE2E_PATH/2_624_E,...TYPE0Q_PATH/0_309_Q
2_358_E,1_725_Q,...TYPE2E_PATH/2_358_E,...TYPE1Q_PATH/1_725_Q
2_503_E,0_753_Q,...TYPE2E_PATH/2_503_E,...TYPE0Q_PATH/0_753_Q
2_69_E,1_589_Q,...TYPE2E_PATH/2_69_E,...TYPE1Q_PATH/1_589_Q
2_200_E,0_931_Q,...TYPE2E_PATH/2_200_E,...TYPE0Q_PATH/0_931_Q
2_827_E,1_786_Q,...TYPE2E_PATH/2_827_E,...TYPE1Q_PATH/1_786_Q
2_58_E,0_434_Q,...TYPE2E_PATH/2_58_E,...TYPE0Q_PATH/0_434_Q
2_214_E,1_648_Q,...TYPE2E_PATH/2_214_E,...TYPE1Q_PATH/1_648_Q
2_492_E,0_654_Q,...TYPE2E_PATH/2_492_E,...TYPE0Q_PATH/0_654_Q
2_947_E,1_771_Q,...TYPE2E_PATH/2_947_E,...TYPE1Q_PATH/1_771_Q
2_221_E,0_713_Q,...TYPE2E_PATH/2_221_E,...TYPE0Q_PATH/0_713_Q
2_11_E,1_326_Q,...TYPE2E_PATH/2_11_E,...TYPE1Q_PATH/1_326_Q
2_277_E,0_796_Q,...TYPE2E_PATH/2_277_E,...TYPE0Q_PATH/0_796_Q
2_457_E,1_901_Q,...TYPE2E_PATH/2_457_E,...TYPE1Q_PATH/1_901_Q
2_308_E,0_788_Q,...TYPE2E_PATH/2_308_E,...TYPE0Q_PATH/0_788_Q
2_343_E,1_181_Q,...TYPE2E_PATH/2_343_E,...TYPE1Q_PATH/1_181_Q
2_91_E,0_857_Q,...TYPE2E_PATH/2_91_E,...TYPE0Q_PATH/0_857_Q
2_688_E,1_321_Q,...TYPE2E_PATH/2_688_E,...TYPE1Q_PATH/1_321_Q
2_615_E,0_75_Q,...TYPE2E_PATH/2_615_E,...TYPE0Q_PATH/0_75_Q
2_90_E,1_490_Q,...TYPE2E_PATH/2_90_E,...TYPE1Q_PATH/1_490_Q
2_295_E,0_161_Q,...TYPE2E_PATH/2_295_E,...TYPE0Q_PATH/0_161_Q
2_651_E,1_205_Q,...TYPE2E_PATH/2_651_E,...TYPE1Q_PATH/1_205_Q
2_942_E,0_559_Q,...TYPE2E_PATH/2_942_E,...TYPE0Q_PATH/0_559_Q
2_171_E,1_617_Q,...TYPE2E_PATH/2_171_E,...TYPE1Q_PATH/1_617_Q
2_470_E,0_990_Q,...TYPE2E_PATH/2_470_E,...TYPE0Q_PATH/0_990_Q
2_327_E,1_328_Q,...TYPE2E_PATH/2_327_E,...TYPE1Q_PATH/1_328_Q
2_750_E,0_476_Q,...TYPE2E_PATH/2_750_E,...TYPE0Q_PATH/0_476_Q
2_355_E,1_877_Q,...TYPE2E_PATH/2_355_E,...TYPE1Q_PATH/1_877_Q
2_889_E,0_9_Q,...TYPE2E_PATH/2_889_E,...TYPE0Q_PATH/0_9_Q
2_243_E,1_139_Q,...TYPE2E_PATH/2_243_E,...TYPE1Q_PATH/1_139_Q
2_134_E,0_261_Q,...TYPE2E_PATH/2_134_E,...TYPE0Q_PATH/0_261_Q
2_79_E,1_699_Q,...TYPE2E_PATH/2_79_E,...TYPE1Q_PATH/1_699_Q
2_320_E,0_470_Q,...TYPE2E_PATH/2_320_E,...TYPE0Q_PATH/0_470_Q
2_745_E,1_666_Q,...TYPE2E_PATH/2_745_E,...TYPE1Q_PATH/1_666_Q
2_808_E,0_260_Q,...TYPE2E_PATH/2_808_E,...TYPE0Q_PATH/0_260_Q
2_144_E,1_902_Q,...TYPE2E_PATH/2_144_E,...TYPE1Q_PATH/1_902_Q
2_475_E,0_653_Q,...TYPE2E_PATH/2_475_E,...TYPE0Q_PATH/0_653_Q
2_861_E,1_342_Q,...TYPE2E_PATH/2_861_E,...TYPE1Q_PATH/1_342_Q
2_928_E,0_830_Q,...TYPE2E_PATH/2_928_E,...TYPE0Q_PATH/0_830_Q
2_106_E,1_450_Q,...TYPE2E_PATH/2_106_E,...TYPE1Q_PATH/1_450_Q
2_957_E,0_992_Q,...TYPE2E_PATH/2_957_E,...TYPE0Q_PATH/0_992_Q
2_905_E,1_986_Q,...TYPE2E_PATH/2_905_E,...TYPE1Q_PATH/1_986_Q
2_789_E,0_146_Q,...TYPE2E_PATH/2_789_E,...TYPE0Q_PATH/0_146_Q
2_715_E,1_720_Q,...TYPE2E_PATH/2_715_E,...TYPE1Q_PATH/1_720_Q
2_415_E,0_597_Q,...TYPE2E_PATH/2_415_E,...TYPE0Q_PATH/0_597_Q
2_226_E,1_635_Q,...TYPE2E_PATH/2_226_E,...TYPE1Q_PATH/1_635_Q
2_42_E,0_509_Q,...TYPE2E_PATH/2_42_E,...TYPE0Q_PATH/0_509_Q
2_626_E,1_340_Q,...TYPE2E_PATH/2_626_E,...TYPE1Q_PATH/1_340_Q
2_78_E,0_246_Q,...TYPE2E_PATH/2_78_E,...TYPE0Q_PATH/0_246_Q
2_774_E,1_405_Q,...TYPE2E_PATH/2_774_E,...TYPE1Q_PATH/1_405_Q
2_566_E,0_634_Q,...TYPE2E_PATH/2_566_E,...TYPE0Q_PATH/0_634_Q
2_751_E,1_918_Q,...TYPE2E_PATH/2_751_E,...TYPE1Q_PATH/1_918_Q
2_128_E,0_391_Q,...TYPE2E_PATH/2_128_E,...TYPE0Q_PATH/0_391_Q
2_186_E,1_311_Q,...TYPE2E_PATH/2_186_E,...TYPE1Q_PATH/1_311_Q
2_218_E,0_624_Q,...TYPE2E_PATH/2_218_E,...TYPE0Q_PATH/0_624_Q
2_33_E,1_138_Q,...TYPE2E_PATH/2_33_E,...TYPE1Q_PATH/1_138_Q
2_593_E,0_80_Q,...TYPE2E_PATH/2_593_E,...TYPE0Q_PATH/0_80_Q
2_765_E,1_758_Q,...TYPE2E_PATH/2_765_E,...TYPE1Q_PATH/1_758_Q
2_959_E,0_913_Q,...TYPE2E_PATH/2_959_E,...TYPE0Q_PATH/0_913_Q
2_400_E,1_468_Q,...TYPE2E_PATH/2_400_E,...TYPE1Q_PATH/1_468_Q
2_682_E,0_174_Q,...TYPE2E_PATH/2_682_E,...TYPE0Q_PATH/0_174_Q
2_586_E,1_987_Q,...TYPE2E_PATH/2_586_E,...TYPE1Q_PATH/1_987_Q
2_933_E,0_184_Q,...TYPE2E_PATH/2_933_E,...TYPE0Q_PATH/0_184_Q
2_1_E,1_923_Q,...TYPE2E_PATH/2_1_E,...TYPE1Q_PATH/1_923_Q
2_540_E,0_698_Q,...TYPE2E_PATH/2_540_E,...TYPE0Q_PATH/0_698_Q
2_739_E,1_608_Q,...TYPE2E_PATH/2_739_E,...TYPE1Q_PATH/1_608_Q
2_976_E,0_579_Q,...TYPE2E_PATH/2_976_E,...TYPE0Q_PATH/0_579_Q
2_130_E,1_507_Q,...TYPE2E_PATH/2_130_E,...TYPE1Q_PATH/1_507_Q
2_995_E,0_890_Q,...TYPE2E_PATH/2_995_E,...TYPE0Q_PATH/0_890_Q
2_301_E,1_640_Q,...TYPE2E_PATH/2_301_E,...TYPE1Q_PATH/1_640_Q
2_506_E,0_543_Q,...TYPE2E_PATH/2_506_E,...TYPE0Q_PATH/0_543_Q
2_314_E,1_772_Q,...TYPE2E_PATH/2_314_E,...TYPE1Q_PATH/1_772_Q
2_622_E,0_250_Q,...TYPE2E_PATH/2_622_E,...TYPE0Q_PATH/0_250_Q
2_387_E,1_257_Q,...TYPE2E_PATH/2_387_E,...TYPE1Q_PATH/1_257_Q
2_217_E,0_149_Q,...TYPE2E_PATH/2_217_E,...TYPE0Q_PATH/0_149_Q
2_757_E,1_999_Q,...TYPE2E_PATH/2_757_E,...TYPE1Q_PATH/1_999_Q
2_173_E,0_441_Q,...TYPE2E_PATH/2_173_E,...TYPE0Q_PATH/0_441_Q
2_603_E,1_824_Q,...TYPE2E_PATH/2_603_E,...TYPE1Q_PATH/1_824_Q
2_411_E,0_383_Q,...TYPE2E_PATH/2_411_E,...TYPE0Q_PATH/0_383_Q
2_681_E,1_495_Q,...TYPE2E_PATH/2_681_E,...TYPE1Q_PATH/1_495_Q
2_48_E,0_367_Q,...TYPE2E_PATH/2_48_E,...TYPE0Q_PATH/0_367_Q
2_228_E,1_823_Q,...TYPE2E_PATH/2_228_E,...TYPE1Q_PATH/1_823_Q
2_657_E,0_300_Q,...TYPE2E_PATH/2_657_E,...TYPE0Q_PATH/0_300_Q
2_365_E,1_431_Q,...TYPE2E_PATH/2_365_E,...TYPE1Q_PATH/1_431_Q
2_193_E,0_57_Q,...TYPE2E_PATH/2_193_E,...TYPE0Q_PATH/0_57_Q
2_744_E,1_282_Q,...TYPE2E_PATH/2_744_E,...TYPE1Q_PATH/1_282_Q
2_82_E,0_332_Q,...TYPE2E_PATH/2_82_E,...TYPE0Q_PATH/0_332_Q
2_575_E,1_445_Q,...TYPE2E_PATH/2_575_E,...TYPE1Q_PATH/1_445_Q
2_340_E,0_47_Q,...TYPE2E_PATH/2_340_E,...TYPE0Q_PATH/0_47_Q
2_918_E,1_171_Q,...TYPE2E_PATH/2_918_E,...TYPE1Q_PATH/1_171_Q
2_632_E,0_845_Q,...TYPE2E_PATH/2_632_E,...TYPE0Q_PATH/0_845_Q
2_324_E,1_64_Q,...TYPE2E_PATH/2_324_E,...TYPE1Q_PATH/1_64_Q
2_187_E,0_306_Q,...TYPE2E_PATH/2_187_E,...TYPE0Q_PATH/0_306_Q
2_664_E,1_998_Q,...TYPE2E_PATH/2_664_E,...TYPE1Q_PATH/1_998_Q
2_868_E,0_889_Q,...TYPE2E_PATH/2_868_E,...TYPE0Q_PATH/0_889_Q
2_498_E,1_504_Q,...TYPE2E_PATH/2_498_E,...TYPE1Q_PATH/1_504_Q
2_998_E,0_170_Q,...TYPE2E_PATH/2_998_E,...TYPE0Q_PATH/0_170_Q
2_654_E,1_768_Q,...TYPE2E_PATH/2_654_E,...TYPE1Q_PATH/1_768_Q
2_9_E,0_454_Q,...TYPE2E_PATH/2_9_E,...TYPE0Q_PATH/0_454_Q
2_447_E,1_308_Q,...TYPE2E_PATH/2_447_E,...TYPE1Q_PATH/1_308_Q
2_568_E,0_755_Q,...TYPE2E_PATH/2_568_E,...TYPE0Q_PATH/0_755_Q
2_943_E,1_275_Q,...TYPE2E_PATH/2_943_E,...TYPE1Q_PATH/1_275_Q
2_692_E,0_648_Q,...TYPE2E_PATH/2_692_E,...TYPE0Q_PATH/0_648_Q
2_967_E,1_142_Q,...TYPE2E_PATH/2_967_E,...TYPE1Q_PATH/1_142_Q
2_945_E,0_100_Q,...TYPE2E_PATH/2_945_E,...TYPE0Q_PATH/0_100_Q
2_330_E,1_722_Q,...TYPE2E_PATH/2_330_E,...TYPE1Q_PATH/1_722_Q
2_222_E,0_444_Q,...TYPE2E_PATH/2_222_E,...TYPE0Q_PATH/0_444_Q
2_309_E,1_766_Q,...TYPE2E_PATH/2_309_E,...TYPE1Q_PATH/1_766_Q
2_512_E,0_92_Q,...TYPE2E_PATH/2_512_E,...TYPE0Q_PATH/0_92_Q
2_344_E,1_976_Q,...TYPE2E_PATH/2_344_E,...TYPE1Q_PATH/1_976_Q
2_710_E,0_232_Q,...TYPE2E_PATH/2_710_E,...TYPE0Q_PATH/0_232_Q
2_103_E,1_961_Q,...TYPE2E_PATH/2_103_E,...TYPE1Q_PATH/1_961_Q
2_342_E,0_850_Q,...TYPE2E_PATH/2_342_E,...TYPE0Q_PATH/0_850_Q
2_740_E,1_533_Q,...TYPE2E_PATH/2_740_E,...TYPE1Q_PATH/1_533_Q
2_607_E,0_700_Q,...TYPE2E_PATH/2_607_E,...TYPE0Q_PATH/0_700_Q
2_925_E,1_585_Q,...TYPE2E_PATH/2_925_E,...TYPE1Q_PATH/1_585_Q
2_280_E,0_646_Q,...TYPE2E_PATH/2_280_E,...TYPE0Q_PATH/0_646_Q
2_989_E,1_248_Q,...TYPE2E_PATH/2_989_E,...TYPE1Q_PATH/1_248_Q
2_430_E,0_240_Q,...TYPE2E_PATH/2_430_E,...TYPE0Q_PATH/0_240_Q
2_733_E,1_572_Q,...TYPE2E_PATH/2_733_E,...TYPE1Q_PATH/1_572_Q
2_736_E,0_70_Q,...TYPE2E_PATH/2_736_E,...TYPE0Q_PATH/0_70_Q
2_382_E,1_86_Q,...TYPE2E_PATH/2_382_E,...TYPE1Q_PATH/1_86_Q
2_398_E,0_632_Q,...TYPE2E_PATH/2_398_E,...TYPE0Q_PATH/0_632_Q
2_74_E,1_397_Q,...TYPE2E_PATH/2_74_E,...TYPE1Q_PATH/1_397_Q
2_916_E,0_36_Q,...TYPE2E_PATH/2_916_E,...TYPE0Q_PATH/0_36_Q
2_373_E,1_423_Q,...TYPE2E_PATH/2_373_E,...TYPE1Q_PATH/1_423_Q
2_201_E,0_554_Q,...TYPE2E_PATH/2_201_E,...TYPE0Q_PATH/0_554_Q
2_873_E,1_298_Q,...TYPE2E_PATH/2_873_E,...TYPE1Q_PATH/1_298_Q
2_983_E,0_499_Q,...TYPE2E_PATH/2_983_E,...TYPE0Q_PATH/0_499_Q
2_113_E,1_914_Q,...TYPE2E_PATH/2_113_E,...TYPE1Q_PATH/1_914_Q
2_40_E,0_641_Q,...TYPE2E_PATH/2_40_E,...TYPE0Q_PATH/0_641_Q
2_763_E,1_394_Q,...TYPE2E_PATH/2_763_E,...TYPE1Q_PATH/1_394_Q
2_886_E,0_324_Q,...TYPE2E_PATH/2_886_E,...TYPE0Q_PATH/0_324_Q
2_938_E,1_332_Q,...TYPE2E_PATH/2_938_E,...TYPE1Q_PATH/1_332_Q
2_147_E,0_389_Q,...TYPE2E_PATH/2_147_E,...TYPE0Q_PATH/0_389_Q
2_887_E,1_612_Q,...TYPE2E_PATH/2_887_E,...TYPE1Q_PATH/1_612_Q
2_759_E,0_546_Q,...TYPE2E_PATH/2_759_E,...TYPE0Q_PATH/0_546_Q
2_930_E,1_611_Q,...TYPE2E_PATH/2_930_E,...TYPE1Q_PATH/1_611_Q
2_317_E,0_927_Q,...TYPE2E_PATH/2_317_E,...TYPE0Q_PATH/0_927_Q
2_883_E,1_874_Q,...TYPE2E_PATH/2_883_E,...TYPE1Q_PATH/1_874_Q
2_936_E,0_336_Q,...TYPE2E_PATH/2_936_E,...TYPE0Q_PATH/0_336_Q
2_60_E,1_567_Q,...TYPE2E_PATH/2_60_E,...TYPE1Q_PATH/1_567_Q
2_53_E,0_939_Q,...TYPE2E_PATH/2_53_E,...TYPE0Q_PATH/0_939_Q
2_331_E,1_889_Q,...TYPE2E_PATH/2_331_E,...TYPE1Q_PATH/1_889_Q
2_260_E,0_665_Q,...TYPE2E_PATH/2_260_E,...TYPE0Q_PATH/0_665_Q
2_181_E,1_91_Q,...TYPE2E_PATH/2_181_E,...TYPE1Q_PATH/1_91_Q
2_375_E,0_407_Q,...TYPE2E_PATH/2_375_E,...TYPE0Q_PATH/0_407_Q
2_734_E,1_26_Q,...TYPE2E_PATH/2_734_E,...TYPE1Q_PATH/1_26_Q
2_937_E,0_709_Q,...TYPE2E_PATH/2_937_E,...TYPE0Q_PATH/0_709_Q
2_348_E,1_105_Q,...TYPE2E_PATH/2_348_E,...TYPE1Q_PATH/1_105_Q
2_656_E,0_638_Q,...TYPE2E_PATH/2_656_E,...TYPE0Q_PATH/0_638_Q
2_897_E,1_417_Q,...TYPE2E_PATH/2_897_E,...TYPE1Q_PATH/1_417_Q
2_162_E,0_346_Q,...TYPE2E_PATH/2_162_E,...TYPE0Q_PATH/0_346_Q
2_206_E,1_524_Q,...TYPE2E_PATH/2_206_E,...TYPE1Q_PATH/1_524_Q
2_312_E,0_271_Q,...TYPE2E_PATH/2_312_E,...TYPE0Q_PATH/0_271_Q
2_847_E,1_568_Q,...TYPE2E_PATH/2_847_E,...TYPE1Q_PATH/1_568_Q
2_284_E,0_480_Q,...TYPE2E_PATH/2_284_E,...TYPE0Q_PATH/0_480_Q
2_946_E,1_570_Q,...TYPE2E_PATH/2_946_E,...TYPE1Q_PATH/1_570_Q
2_767_E,0_76_Q,...TYPE2E_PATH/2_767_E,...TYPE0Q_PATH/0_76_Q
2_0_E,1_459_Q,...TYPE2E_PATH/2_0_E,...TYPE1Q_PATH/1_459_Q
2_85_E,0_158_Q,...TYPE2E_PATH/2_85_E,...TYPE0Q_PATH/0_158_Q
2_489_E,1_441_Q,...TYPE2E_PATH/2_489_E,...TYPE1Q_PATH/1_441_Q
2_903_E,0_670_Q,...TYPE2E_PATH/2_903_E,...TYPE0Q_PATH/0_670_Q
2_539_E,1_191_Q,...TYPE2E_PATH/2_539_E,...TYPE1Q_PATH/1_191_Q
2_643_E,0_419_Q,...TYPE2E_PATH/2_643_E,...TYPE0Q_PATH/0_419_Q
2_20_E,1_89_Q,...TYPE2E_PATH/2_20_E,...TYPE1Q_PATH/1_89_Q
2_199_E,0_147_Q,...TYPE2E_PATH/2_199_E,...TYPE0Q_PATH/0_147_Q
2_783_E,1_135_Q,...TYPE2E_PATH/2_783_E,...TYPE1Q_PATH/1_135_Q
2_385_E,0_739_Q,...TYPE2E_PATH/2_385_E,...TYPE0Q_PATH/0_739_Q
2_616_E,1_104_Q,...TYPE2E_PATH/2_616_E,...TYPE1Q_PATH/1_104_Q
2_305_E,0_15_Q,...TYPE2E_PATH/2_305_E,...TYPE0Q_PATH/0_15_Q
2_793_E,1_276_Q,...TYPE2E_PATH/2_793_E,...TYPE1Q_PATH/1_276_Q
2_934_E,0_816_Q,...TYPE2E_PATH/2_934_E,...TYPE0Q_PATH/0_816_Q
2_784_E,1_368_Q,...TYPE2E_PATH/2_784_E,...TYPE1Q_PATH/1_368_Q
2_533_E,0_538_Q,...TYPE2E_PATH/2_533_E,...TYPE0Q_PATH/0_538_Q
2_944_E,1_455_Q,...TYPE2E_PATH/2_944_E,...TYPE1Q_PATH/1_455_Q
2_493_E,0_757_Q,...TYPE2E_PATH/2_493_E,...TYPE0Q_PATH/0_757_Q
2_38_E,1_315_Q,...TYPE2E_PATH/2_38_E,...TYPE1Q_PATH/1_315_Q
2_234_E,0_450_Q,...TYPE2E_PATH/2_234_E,...TYPE0Q_PATH/0_450_Q
2_502_E,1_5_Q,...TYPE2E_PATH/2_502_E,...TYPE1Q_PATH/1_5_Q
2_370_E,0_102_Q,...TYPE2E_PATH/2_370_E,...TYPE0Q_PATH/0_102_Q
2_179_E,1_93_Q,...TYPE2E_PATH/2_179_E,...TYPE1Q_PATH/1_93_Q
2_842_E,0_339_Q,...TYPE2E_PATH/2_842_E,...TYPE0Q_PATH/0_339_Q
2_316_E,1_899_Q,...TYPE2E_PATH/2_316_E,...TYPE1Q_PATH/1_899_Q
2_958_E,0_604_Q,...TYPE2E_PATH/2_958_E,...TYPE0Q_PATH/0_604_Q
2_555_E,1_369_Q,...TYPE2E_PATH/2_555_E,...TYPE1Q_PATH/1_369_Q
2_70_E,0_514_Q,...TYPE2E_PATH/2_70_E,...TYPE0Q_PATH/0_514_Q
2_504_E,1_324_Q,...TYPE2E_PATH/2_504_E,...TYPE1Q_PATH/1_324_Q
2_77_E,0_129_Q,...TYPE2E_PATH/2_77_E,...TYPE0Q_PATH/0_129_Q
2_192_E,1_818_Q,...TYPE2E_PATH/2_192_E,...TYPE1Q_PATH/1_818_Q
2_582_E,0_925_Q,...TYPE2E_PATH/2_582_E,...TYPE0Q_PATH/0_925_Q
2_576_E,1_812_Q,...TYPE2E_PATH/2_576_E,...TYPE1Q_PATH/1_812_Q
2_592_E,0_888_Q,...TYPE2E_PATH/2_592_E,...TYPE0Q_PATH/0_888_Q
2_145_E,1_767_Q,...TYPE2E_PATH/2_145_E,...TYPE1Q_PATH/1_767_Q
2_323_E,0_155_Q,...TYPE2E_PATH/2_323_E,...TYPE0Q_PATH/0_155_Q
2_577_E,1_789_Q,...TYPE2E_PATH/2_577_E,...TYPE1Q_PATH/1_789_Q
2_195_E,0_936_Q,...TYPE2E_PATH/2_195_E,...TYPE0Q_PATH/0_936_Q
2_992_E,1_728_Q,...TYPE2E_PATH/2_992_E,...TYPE1Q_PATH/1_728_Q
2_61_E,0_679_Q,...TYPE2E_PATH/2_61_E,...TYPE0Q_PATH/0_679_Q
2_360_E,1_776_Q,...TYPE2E_PATH/2_360_E,...TYPE1Q_PATH/1_776_Q
2_256_E,0_395_Q,...TYPE2E_PATH/2_256_E,...TYPE0Q_PATH/0_395_Q
